,Assembly,pident_x,qcovs_x,Qval_x,pident_y,qcovs_y,Qval_y
11009,NZ_FFWR01000016.1,0.0,0.0,0.0,99.3442,90.6,189.94419999999997
11010,NZ_FFWR01000020.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11011,NZ_FFWR01000021.1,0.0,0.0,0.0,99.636,100.0,199.636
11012,NZ_FFWR01000026.1,0.0,0.0,0.0,99.587,100.0,199.587
11013,NZ_FFWS01000001.1,0.0,0.0,0.0,98.27733333333333,99.88888888888889,198.16622222222222
11014,NZ_FFWS01000003.1,0.0,0.0,0.0,96.72557142857143,92.35714285714286,189.08271428571427
11015,NZ_FFWS01000004.1,0.0,0.0,0.0,99.15599999999999,100.0,199.156
11016,NZ_FFWS01000005.1,0.0,0.16666666666666666,0.16666666666666666,99.527875,94.125,193.652875
11017,NZ_FFWS01000007.1,0.0,0.0,0.0,98.59646153846153,95.23076923076923,193.82723076923077
11018,NZ_FFWS01000008.1,0.0,0.0,0.0,99.56455555555554,99.88888888888889,199.45344444444447
11019,NZ_FFWS01000009.1,0.0,0.0,0.0,97.10475000000001,98.41666666666667,195.52141666666668
11020,NZ_FFWS01000010.1,0.0,0.0,0.0,97.73872727272727,98.63636363636364,196.3750909090909
11021,NZ_FFWS01000011.1,0.0,0.0,0.0,97.81933333333332,97.66666666666667,195.486
11022,NZ_FFWS01000012.1,0.0,0.0,0.0,99.088,100.0,199.08800000000002
11023,NZ_FFWS01000013.1,0.0,0.0,0.0,99.3442,90.6,189.94419999999997
11024,NZ_FFWS01000018.1,0.0,0.0,0.0,87.33628571428572,98.42857142857143,185.76485714285718
11025,NZ_FFWS01000020.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11026,NZ_FFWS01000022.1,0.0,0.0,0.0,99.636,100.0,199.636
11027,NZ_FFWS01000025.1,0.0,0.0,0.0,99.587,100.0,199.587
11028,NZ_FFWT01000001.1,0.0,0.07692307692307693,0.07692307692307693,99.54729411764707,97.17647058823529,196.72376470588236
11029,NZ_FFWT01000002.1,0.0,0.0,0.0,98.27733333333333,99.88888888888889,198.16622222222222
11030,NZ_FFWT01000003.1,0.0,0.0,0.0,99.15599999999999,100.0,199.156
11031,NZ_FFWT01000005.1,0.0,0.0,0.0,89.27376470588236,97.0,186.27376470588237
11032,NZ_FFWT01000006.1,0.0,0.0,0.0,98.59646153846153,95.23076923076923,193.82723076923077
11033,NZ_FFWT01000008.1,0.0,0.0,0.0,97.73872727272727,98.63636363636364,196.3750909090909
11034,NZ_FFWT01000009.1,0.0,0.0,0.0,99.76675,100.0,199.76675
11035,NZ_FFWT01000010.1,0.0,0.0,0.0,95.624625,86.625,182.249625
11036,NZ_FFWT01000011.1,0.0,0.0,0.0,99.3442,90.6,189.94419999999997
11037,NZ_FFWT01000013.1,0.0,0.0,0.0,99.088,100.0,199.08800000000002
11038,NZ_FFWT01000017.1,0.0,0.0,0.0,87.33628571428572,98.42857142857143,185.76485714285718
11039,NZ_FFWT01000020.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11040,NZ_FFWT01000022.1,0.0,0.0,0.0,99.636,100.0,199.636
11041,NZ_FFWT01000026.1,0.0,0.0,0.0,98.765,100.0,198.765
11042,NZ_FFWT01000028.1,0.0,0.0,0.0,99.587,100.0,199.587
11043,NZ_FFWV01000001.1,0.0,0.07692307692307693,0.07692307692307693,99.54729411764707,97.17647058823529,196.72376470588236
11044,NZ_FFWV01000002.1,0.0,0.0,0.0,93.64013333333334,99.26666666666667,192.90679999999995
11045,NZ_FFWV01000003.1,0.0,0.0,0.0,98.27733333333333,99.88888888888889,198.16622222222222
11046,NZ_FFWV01000005.1,0.0,0.0,0.0,98.59515384615385,95.23076923076923,193.8259230769231
11047,NZ_FFWV01000007.1,0.0,0.0,0.0,97.73872727272727,98.63636363636364,196.3750909090909
11048,NZ_FFWV01000008.1,0.0,0.0,0.0,88.06946666666666,97.2,185.2694666666667
11049,NZ_FFWV01000009.1,0.0,0.0,0.0,99.76675,100.0,199.76675
11050,NZ_FFWV01000011.1,0.0,0.0,0.0,99.3442,90.6,189.94419999999997
11051,NZ_FFWV01000012.1,0.0,0.0,0.0,99.088,100.0,199.08800000000002
11052,NZ_FFWV01000013.1,0.0,0.0,0.0,95.624625,86.625,182.249625
11053,NZ_FFWV01000019.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11054,NZ_FFWV01000021.1,0.0,0.0,0.0,99.636,100.0,199.636
11055,NZ_FFWV01000028.1,0.0,0.0,0.0,98.765,100.0,198.765
11056,NZ_FFWV01000029.1,0.0,0.0,0.0,99.587,100.0,199.587
11057,NZ_FFWW01000001.1,0.0,0.0,0.0,99.37982352941177,99.94117647058823,199.32100000000003
11058,NZ_FFWW01000002.1,0.0,0.0,0.0,99.38550000000001,99.0,198.3855
11059,NZ_FFWW01000003.1,0.0,0.0,0.0,97.19712499999999,100.0,197.197125
11060,NZ_FFWW01000005.1,0.0,0.0,0.0,86.28327272727273,96.0,182.28327272727276
11061,NZ_FFWW01000006.1,0.0,0.0,0.0,99.62763636363637,100.0,199.62763636363636
11062,NZ_FFWW01000007.1,0.0,0.0,0.0,96.32525,96.25,192.57524999999998
11063,NZ_FFWW01000008.1,0.0,0.0,0.0,97.47000000000001,97.66666666666667,195.13666666666666
11064,NZ_FFWW01000009.1,0.0,0.0,0.0,98.84933333333333,100.0,198.84933333333333
11065,NZ_FFWW01000010.1,0.0,0.0,0.0,96.51733333333334,96.83333333333333,193.35066666666668
11066,NZ_FFWW01000011.1,0.0,0.0,0.0,99.38,100.0,199.38
11067,NZ_FFWW01000013.1,0.0,0.0,0.0,95.42862500000001,86.625,182.05362499999998
11068,NZ_FFWW01000016.1,0.0,0.0,0.0,95.01644444444443,100.0,195.01644444444446
11069,NZ_FFWW01000017.1,0.0,0.0,0.0,97.99533333333333,100.0,197.99533333333332
11070,NZ_FFWW01000020.1,0.0,0.0,0.0,97.57133333333336,94.33333333333333,191.90466666666666
11071,NZ_FFWW01000021.1,0.0,0.0,0.0,99.22675,88.25,187.47674999999998
11072,NZ_FFWW01000023.1,0.0,0.0,0.0,99.899,100.0,199.899
11073,NZ_FFWX01000001.1,0.0,0.0,0.0,98.46513636363638,97.13636363636364,195.60150000000002
11074,NZ_FFWX01000002.1,0.0,0.07692307692307693,0.07692307692307693,99.54729411764707,97.17647058823529,196.72376470588236
11075,NZ_FFWX01000004.1,0.0,0.0,0.0,99.15599999999999,100.0,199.156
11076,NZ_FFWX01000006.1,0.0,0.0,0.0,89.28223529411764,97.0,186.2822352941177
11077,NZ_FFWX01000007.1,0.0,0.0,0.0,97.10475000000001,98.41666666666667,195.52141666666668
11078,NZ_FFWX01000008.1,0.0,0.0,0.0,97.72654545454544,98.18181818181819,195.90836363636362
11079,NZ_FFWX01000009.1,0.0,0.0,0.0,95.624625,86.625,182.249625
11080,NZ_FFWX01000010.1,0.0,0.0,0.0,99.088,100.0,199.08800000000002
11081,NZ_FFWX01000011.1,0.0,0.0,0.0,97.83219999999999,100.0,197.8322
11082,NZ_FFWX01000015.1,0.0,0.0,0.0,98.907,84.33333333333333,183.24033333333333
11083,NZ_FFWX01000018.1,0.0,0.0,0.0,87.33628571428572,98.42857142857143,185.76485714285718
11084,NZ_FFWX01000019.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11085,NZ_FFWX01000021.1,0.0,0.0,0.0,99.636,100.0,199.636
11086,NZ_FFWX01000023.1,0.0,0.0,0.0,100.0,100.0,200.0
11087,NZ_FFWX01000024.1,0.0,0.0,0.0,99.587,100.0,199.587
11088,NZ_FFWY01000001.1,0.0,0.0,0.0,98.46513636363638,97.13636363636364,195.60150000000002
11089,NZ_FFWY01000002.1,0.0,0.07692307692307693,0.07692307692307693,99.54729411764707,97.17647058823529,196.72376470588236
11090,NZ_FFWY01000003.1,0.0,0.0,0.0,93.95800000000001,99.3125,193.27049999999997
11091,NZ_FFWY01000006.1,0.0,0.0,0.0,89.28223529411764,97.0,186.2822352941177
11092,NZ_FFWY01000007.1,0.0,0.0,0.0,97.10475000000001,98.41666666666667,195.52141666666668
11093,NZ_FFWY01000009.1,0.0,0.0,0.0,97.83219999999999,100.0,197.8322
11094,NZ_FFWY01000010.1,0.0,0.0,0.0,97.65872727272726,98.63636363636364,196.29509090909087
11095,NZ_FFWY01000011.1,0.0,0.0,0.0,95.624625,86.625,182.249625
11096,NZ_FFWY01000012.1,0.0,0.0,0.0,99.3442,90.6,189.94419999999997
11097,NZ_FFWY01000014.1,0.0,0.0,0.0,99.088,100.0,199.08800000000002
11098,NZ_FFWY01000015.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11099,NZ_FFWY01000017.1,0.0,0.0,0.0,99.636,100.0,199.636
11100,NZ_FFWY01000019.1,0.0,0.0,0.0,99.587,100.0,199.587
11101,NZ_FFWZ01000001.1,0.0,0.07692307692307693,0.07692307692307693,99.57022727272728,97.81818181818181,197.3884090909091
11102,NZ_FFWZ01000002.1,0.0,0.0,0.0,98.27733333333333,99.88888888888889,198.16622222222222
11103,NZ_FFWZ01000004.1,0.0,0.0,0.0,92.6976153846154,97.23076923076923,189.92838461538466
11104,NZ_FFWZ01000005.1,0.0,0.0,0.0,99.11971428571428,100.0,199.11971428571428
11105,NZ_FFWZ01000006.1,0.0,0.0,0.0,97.10475000000001,98.41666666666667,195.52141666666668
11106,NZ_FFWZ01000007.1,0.0,0.0,0.0,98.5095,94.83333333333333,193.34283333333335
11107,NZ_FFWZ01000008.1,0.0,0.0,0.0,95.624625,86.625,182.249625
11108,NZ_FFWZ01000009.1,0.0,0.0,0.0,88.8455,98.625,187.47050000000004
11109,NZ_FFWZ01000010.1,0.0,0.0,0.0,97.83219999999999,100.0,197.8322
11110,NZ_FFWZ01000012.1,0.0,0.0,0.0,99.4535,92.16666666666667,191.62016666666668
11111,NZ_FFWZ01000013.1,0.0,0.0,0.0,97.81933333333332,97.66666666666667,195.486
11112,NZ_FFWZ01000014.1,0.0,0.0,0.0,99.088,100.0,199.08800000000002
11113,NZ_FFWZ01000020.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11114,NZ_FFWZ01000022.1,0.0,0.0,0.0,99.636,100.0,199.636
11115,NZ_FFWZ01000024.1,0.0,0.0,0.0,99.587,100.0,199.587
11116,NZ_FFXA01000002.1,0.0,0.0,0.0,92.52223076923077,99.92307692307692,192.44530769230772
11117,NZ_FFXA01000003.1,0.0,0.0,0.0,99.6684,99.66666666666667,199.33506666666668
11118,NZ_FFXA01000004.1,0.0,0.0,0.0,99.32827272727272,90.27272727272727,189.601
11119,NZ_FFXA01000005.1,0.0,0.0,0.0,99.55225,100.0,199.55225
11120,NZ_FFXA01000006.1,0.0,0.0,0.0,98.10040000000001,95.8,193.9004
11121,NZ_FFXA01000007.1,0.0,0.0,0.0,98.727,100.0,198.727
11122,NZ_FFXA01000010.1,0.0,0.0,0.0,92.56411111111112,91.33333333333333,183.89744444444443
11123,NZ_FFXA01000012.1,0.0,0.0,0.0,99.3435,96.25,195.59349999999998
11124,NZ_FFXA01000013.1,0.0,0.0,0.0,99.4255,100.0,199.4255
11125,NZ_FFXA01000015.1,0.0,0.0,0.0,99.657,100.0,199.65699999999998
11126,NZ_FFXA01000023.1,0.0,0.0,0.0,100.0,100.0,200.0
11127,NZ_FFXA01000028.1,0.0,0.0,0.0,99.6125,100.0,199.6125
11128,NZ_FFXA01000029.1,0.0,0.0,0.0,99.61574999999999,88.25,187.86575
11129,NZ_FFXA01000030.1,0.0,0.0,0.0,98.718,100.0,198.71800000000002
11130,NZ_FFXA01000037.1,0.0,0.0,0.0,98.828,100.0,198.828
11131,NZ_FFXB01000001.1,0.0,0.07692307692307693,0.07692307692307693,99.54729411764707,97.17647058823529,196.72376470588236
11132,NZ_FFXB01000002.1,0.0,0.0,0.0,93.64013333333334,99.26666666666667,192.90679999999995
11133,NZ_FFXB01000003.1,0.0,0.0,0.0,98.27733333333333,99.88888888888889,198.16622222222222
11134,NZ_FFXB01000005.1,0.0,0.0,0.0,89.28223529411764,97.0,186.2822352941177
11135,NZ_FFXB01000006.1,0.0,0.0,0.0,98.59515384615385,95.23076923076923,193.8259230769231
11136,NZ_FFXB01000008.1,0.0,0.0,0.0,97.73872727272727,98.63636363636364,196.3750909090909
11137,NZ_FFXB01000009.1,0.0,0.0,0.0,99.76675,100.0,199.76675
11138,NZ_FFXB01000011.1,0.0,0.0,0.0,99.3442,90.6,189.94419999999997
11139,NZ_FFXB01000012.1,0.0,0.0,0.0,99.088,100.0,199.08800000000002
11140,NZ_FFXB01000013.1,0.0,0.0,0.0,95.624625,86.625,182.249625
11141,NZ_FFXB01000020.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11142,NZ_FFXB01000022.1,0.0,0.0,0.0,99.636,100.0,199.636
11143,NZ_FFXB01000027.1,0.0,0.0,0.0,98.765,100.0,198.765
11144,NZ_FFXB01000028.1,0.0,0.0,0.0,99.587,100.0,199.587
11145,NZ_FFXC01000001.1,0.0,0.0,0.0,99.35788235294117,99.94117647058823,199.29905882352944
11146,NZ_FFXC01000002.1,0.0,0.0,0.0,88.32107692307694,96.61538461538461,184.93646153846154
11147,NZ_FFXC01000004.1,0.0,0.0,0.0,95.41915384615385,98.84615384615384,194.2653076923077
11148,NZ_FFXC01000005.1,0.0,0.0,0.0,95.978,95.23076923076923,191.20876923076918
11149,NZ_FFXC01000006.1,0.0,0.0,0.0,96.55583333333334,100.0,196.55583333333334
11150,NZ_FFXC01000007.1,0.0,0.0,0.0,96.44342857142856,99.28571428571429,195.72914285714288
11151,NZ_FFXC01000008.1,0.0,0.0,0.0,99.62763636363637,100.0,199.62763636363636
11152,NZ_FFXC01000009.1,0.0,0.0,0.0,97.47000000000001,97.66666666666667,195.13666666666666
11153,NZ_FFXC01000010.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11154,NZ_FFXC01000011.1,0.0,0.0,0.0,99.39433333333334,98.66666666666667,198.061
11155,NZ_FFXC01000013.1,0.0,0.0,0.0,95.42862500000001,86.625,182.05362499999998
11156,NZ_FFXC01000016.1,0.0,0.0,0.0,97.99533333333333,100.0,197.99533333333332
11157,NZ_FFXC01000018.1,0.0,0.0,0.0,99.7125,100.0,199.7125
11158,NZ_FFXC01000020.1,0.0,0.0,0.0,99.22675,88.25,187.47674999999998
11159,NZ_FFXC01000022.1,0.0,0.0,0.0,99.899,100.0,199.899
11160,NZ_FFXC01000025.1,0.0,0.0,0.0,99.0475,100.0,199.0475
11161,NZ_FFXD01000001.1,0.0,0.07692307692307693,0.07692307692307693,99.54729411764707,97.17647058823529,196.72376470588236
11162,NZ_FFXD01000002.1,0.0,0.0,0.0,98.27733333333333,99.88888888888889,198.16622222222222
11163,NZ_FFXD01000004.1,0.0,0.0,0.0,99.15599999999999,100.0,199.156
11164,NZ_FFXD01000006.1,0.0,0.0,0.0,98.55153846153846,95.23076923076923,193.7823076923077
11165,NZ_FFXD01000007.1,0.0,0.0,0.0,88.06946666666666,97.2,185.2694666666667
11166,NZ_FFXD01000008.1,0.0,0.0,0.0,97.73872727272727,98.63636363636364,196.3750909090909
11167,NZ_FFXD01000009.1,0.0,0.0,0.0,99.76675,100.0,199.76675
11168,NZ_FFXD01000010.1,0.0,0.0,0.0,99.088,100.0,199.08800000000002
11169,NZ_FFXD01000011.1,0.0,0.0,0.0,99.3442,90.6,189.94419999999997
11170,NZ_FFXD01000012.1,0.0,0.0,0.0,97.83219999999999,100.0,197.8322
11171,NZ_FFXD01000013.1,0.0,0.0,0.0,95.624625,86.625,182.249625
11172,NZ_FFXD01000016.1,0.0,0.0,0.0,87.33628571428572,98.42857142857143,185.76485714285718
11173,NZ_FFXD01000018.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11174,NZ_FFXD01000022.1,0.0,0.0,0.0,99.636,100.0,199.636
11175,NZ_FFXD01000026.1,0.0,0.0,0.0,99.587,100.0,199.587
11176,NZ_FFXE01000001.1,0.0,0.0,0.0,99.3635882352941,99.88235294117646,199.2459411764706
11177,NZ_FFXE01000002.1,0.0,0.0,0.0,88.32107692307694,96.61538461538461,184.93646153846154
11178,NZ_FFXE01000003.1,0.0,0.0,0.0,99.38550000000001,99.0,198.3855
11179,NZ_FFXE01000005.1,0.0,0.0,0.0,95.41915384615385,98.84615384615384,194.2653076923077
11180,NZ_FFXE01000006.1,0.0,0.0,0.0,96.03299999999999,95.23076923076923,191.2637692307692
11181,NZ_FFXE01000007.1,0.0,0.0,0.0,96.44342857142856,99.28571428571429,195.72914285714288
11182,NZ_FFXE01000008.1,0.0,0.0,0.0,99.62763636363637,100.0,199.62763636363636
11183,NZ_FFXE01000009.1,0.0,0.0,0.0,96.55583333333334,100.0,196.55583333333334
11184,NZ_FFXE01000010.1,0.0,0.0,0.0,97.47000000000001,97.66666666666667,195.13666666666666
11185,NZ_FFXE01000011.1,0.0,0.0,0.0,99.38,100.0,199.38
11186,NZ_FFXE01000013.1,0.0,0.0,0.0,95.42862500000001,86.625,182.05362499999998
11187,NZ_FFXE01000017.1,0.0,0.0,0.0,97.99533333333333,100.0,197.99533333333332
11188,NZ_FFXE01000020.1,0.0,0.0,0.0,99.22675,88.25,187.47674999999998
11189,NZ_FFXE01000021.1,0.0,0.0,0.0,99.899,100.0,199.899
11190,NZ_FFXF01000001.1,0.0,0.0,0.0,98.56053846153847,99.92307692307692,198.4836153846154
11191,NZ_FFXF01000002.1,0.0,0.0,0.0,93.64013333333334,99.26666666666667,192.90679999999995
11192,NZ_FFXF01000004.1,0.0,0.16666666666666666,0.16666666666666666,99.527875,94.125,193.652875
11193,NZ_FFXF01000006.1,0.0,0.0,0.0,97.10475000000001,98.41666666666667,195.52141666666668
11194,NZ_FFXF01000007.1,0.0,0.0,0.0,97.73872727272727,98.63636363636364,196.3750909090909
11195,NZ_FFXF01000008.1,0.0,0.0,0.0,98.5095,94.83333333333333,193.34283333333335
11196,NZ_FFXF01000010.1,0.0,0.0,0.0,99.56455555555554,99.88888888888889,199.45344444444447
11197,NZ_FFXF01000011.1,0.0,0.0,0.0,99.3442,90.6,189.94419999999997
11198,NZ_FFXF01000012.1,0.0,0.0,0.0,97.7876,100.0,197.7876
11199,NZ_FFXF01000014.1,0.0,0.0,0.0,97.81933333333332,97.66666666666667,195.486
11200,NZ_FFXF01000015.1,0.0,0.0,0.0,99.088,100.0,199.08800000000002
11201,NZ_FFXF01000016.1,0.0,0.0,0.0,95.624625,86.625,182.249625
11202,NZ_FFXF01000019.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11203,NZ_FFXF01000021.1,0.0,0.0,0.0,99.636,100.0,199.636
11204,NZ_FFXF01000026.1,0.0,0.0,0.0,99.587,100.0,199.587
11205,NZ_FFXG01000001.1,0.0,0.07692307692307693,0.07692307692307693,99.54729411764707,97.17647058823529,196.72376470588236
11206,NZ_FFXG01000002.1,0.0,0.0,0.0,98.27733333333333,99.88888888888889,198.16622222222222
11207,NZ_FFXG01000004.1,0.0,0.0,0.0,99.095625,100.0,199.095625
11208,NZ_FFXG01000006.1,0.0,0.0,0.0,89.28223529411764,97.0,186.2822352941177
11209,NZ_FFXG01000007.1,0.0,0.0,0.0,98.59646153846153,95.23076923076923,193.82723076923077
11210,NZ_FFXG01000008.1,0.0,0.0,0.0,97.10475000000001,98.41666666666667,195.52141666666668
11211,NZ_FFXG01000009.1,0.0,0.0,0.0,97.73872727272727,98.63636363636364,196.3750909090909
11212,NZ_FFXG01000010.1,0.0,0.0,0.0,99.088,100.0,199.08800000000002
11213,NZ_FFXG01000011.1,0.0,0.0,0.0,96.11077777777777,88.11111111111111,184.22188888888888
11214,NZ_FFXG01000012.1,0.0,0.0,0.0,97.83219999999999,100.0,197.8322
11215,NZ_FFXG01000013.1,0.0,0.0,0.0,99.3442,90.6,189.94419999999997
11216,NZ_FFXG01000019.1,0.0,0.0,0.0,87.33628571428572,98.42857142857143,185.76485714285718
11217,NZ_FFXG01000020.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11218,NZ_FFXG01000022.1,0.0,0.0,0.0,99.636,100.0,199.636
11219,NZ_FFXG01000025.1,0.0,0.0,0.0,99.587,100.0,199.587
11220,NZ_FFXH01000001.1,0.0,0.0,0.0,98.4659090909091,97.13636363636364,195.60227272727278
11221,NZ_FFXH01000002.1,0.0,0.07692307692307693,0.07692307692307693,99.54729411764707,97.17647058823529,196.72376470588236
11222,NZ_FFXH01000003.1,0.0,0.0,0.0,93.64013333333334,99.26666666666667,192.90679999999995
11223,NZ_FFXH01000006.1,0.0,0.0,0.0,89.28223529411764,97.0,186.2822352941177
11224,NZ_FFXH01000007.1,0.0,0.0,0.0,97.10475000000001,98.41666666666667,195.52141666666668
11225,NZ_FFXH01000008.1,0.0,0.0,0.0,97.73872727272727,98.63636363636364,196.3750909090909
11226,NZ_FFXH01000009.1,0.0,0.0,0.0,98.19349999999999,100.0,198.19349999999997
11227,NZ_FFXH01000010.1,0.0,0.0,0.0,99.3442,90.6,189.94419999999997
11228,NZ_FFXH01000011.1,0.0,0.0,0.0,99.088,100.0,199.08800000000002
11229,NZ_FFXH01000012.1,0.0,0.0,0.0,95.60449999999999,86.625,182.2295
11230,NZ_FFXH01000016.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11231,NZ_FFXH01000019.1,0.0,0.0,0.0,99.636,100.0,199.636
11232,NZ_FFXH01000024.1,0.0,0.0,0.0,99.587,100.0,199.587
11233,NZ_FFXI01000001.1,0.0,0.0,0.0,98.46995454545454,97.13636363636364,195.6063181818182
11234,NZ_FFXI01000002.1,0.0,0.07692307692307693,0.07692307692307693,99.54729411764707,97.17647058823529,196.72376470588236
11235,NZ_FFXI01000003.1,0.0,0.0,0.0,93.64013333333334,99.26666666666667,192.90679999999995
11236,NZ_FFXI01000006.1,0.0,0.0,0.0,89.28223529411764,97.0,186.2822352941177
11237,NZ_FFXI01000007.1,0.0,0.0,0.0,97.10475000000001,98.41666666666667,195.52141666666668
11238,NZ_FFXI01000008.1,0.0,0.0,0.0,97.73872727272727,98.63636363636364,196.3750909090909
11239,NZ_FFXI01000009.1,0.0,0.0,0.0,95.624625,86.625,182.249625
11240,NZ_FFXI01000010.1,0.0,0.0,0.0,99.3442,90.6,189.94419999999997
11241,NZ_FFXI01000011.1,0.0,0.0,0.0,99.088,100.0,199.08800000000002
11242,NZ_FFXI01000015.1,0.0,0.0,0.0,96.792,100.0,196.792
11243,NZ_FFXI01000018.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11244,NZ_FFXI01000021.1,0.0,0.0,0.0,99.636,100.0,199.636
11245,NZ_FFXI01000023.1,0.0,0.0,0.0,99.587,100.0,199.587
11246,NZ_FFXJ01000001.1,0.0,0.0,0.0,88.32107692307694,96.61538461538461,184.93646153846154
11247,NZ_FFXJ01000002.1,0.0,0.0,0.0,99.38550000000001,99.0,198.3855
11248,NZ_FFXJ01000003.1,0.0,0.0,0.0,99.30178571428573,99.92857142857143,199.23035714285717
11249,NZ_FFXJ01000004.1,0.0,0.0,0.0,96.32525,96.25,192.57524999999998
11250,NZ_FFXJ01000005.1,0.0,0.0,0.0,99.62763636363637,100.0,199.62763636363636
11251,NZ_FFXJ01000006.1,0.0,0.0,0.0,98.84933333333333,100.0,198.84933333333333
11252,NZ_FFXJ01000008.1,0.0,0.0,0.0,97.47000000000001,97.66666666666667,195.13666666666666
11253,NZ_FFXJ01000009.1,0.0,0.0,0.0,98.991,100.0,198.99099999999999
11254,NZ_FFXJ01000013.1,0.0,0.0,0.0,95.42862500000001,86.625,182.05362499999998
11255,NZ_FFXJ01000015.1,0.0,0.0,0.0,99.38,100.0,199.38
11256,NZ_FFXJ01000018.1,0.0,0.0,0.0,95.01644444444443,100.0,195.01644444444446
11257,NZ_FFXJ01000020.1,0.0,0.0,0.0,97.99533333333333,100.0,197.99533333333332
11258,NZ_FFXJ01000023.1,0.0,0.0,0.0,97.76316666666668,95.83333333333333,193.5965
11259,NZ_FFXJ01000024.1,0.0,0.0,0.0,99.22675,88.25,187.47674999999998
11260,NZ_FFXJ01000025.1,0.0,0.0,0.0,100.0,100.0,200.0
11261,NZ_FFXJ01000028.1,0.0,0.0,0.0,99.899,100.0,199.899
11262,NZ_FFXL01000001.1,0.0,0.0,0.0,88.32107692307694,96.61538461538461,184.93646153846154
11263,NZ_FFXL01000002.1,0.0,0.0,0.0,99.38550000000001,99.0,198.3855
11264,NZ_FFXL01000003.1,0.0,0.0,0.0,97.14224999999999,100.0,197.14225000000002
11265,NZ_FFXL01000005.1,0.0,0.0,0.0,96.03299999999999,95.23076923076923,191.2637692307692
11266,NZ_FFXL01000006.1,0.0,0.0,0.0,99.30178571428573,99.92857142857143,199.23035714285717
11267,NZ_FFXL01000007.1,0.0,0.0,0.0,96.32525,96.25,192.57524999999998
11268,NZ_FFXL01000008.1,0.0,0.0,0.0,99.62763636363637,100.0,199.62763636363636
11269,NZ_FFXL01000009.1,0.0,0.0,0.0,98.84933333333333,100.0,198.84933333333333
11270,NZ_FFXL01000010.1,0.0,0.0,0.0,97.47000000000001,97.66666666666667,195.13666666666666
11271,NZ_FFXL01000012.1,0.0,0.0,0.0,99.38,100.0,199.38
11272,NZ_FFXL01000014.1,0.0,0.0,0.0,95.42862500000001,86.625,182.05362499999998
11273,NZ_FFXL01000017.1,0.0,0.0,0.0,97.99533333333333,100.0,197.99533333333332
11274,NZ_FFXL01000020.1,0.0,0.0,0.0,95.01644444444443,100.0,195.01644444444446
11275,NZ_FFXL01000021.1,0.0,0.0,0.0,99.22675,88.25,187.47674999999998
11276,NZ_FFXL01000023.1,0.0,0.0,0.0,99.899,100.0,199.899
11277,NZ_FFXM01000001.1,0.0,0.0,0.0,98.44872727272728,97.13636363636364,195.58509090909092
11278,NZ_FFXM01000002.1,0.0,0.07692307692307693,0.07692307692307693,99.54729411764707,97.17647058823529,196.72376470588236
11279,NZ_FFXM01000004.1,0.0,0.0,0.0,89.28223529411764,97.0,186.2822352941177
11280,NZ_FFXM01000005.1,0.0,0.0,0.0,99.11971428571428,100.0,199.11971428571428
11281,NZ_FFXM01000006.1,0.0,0.0,0.0,97.10475000000001,98.41666666666667,195.52141666666668
11282,NZ_FFXM01000008.1,0.0,0.0,0.0,97.73872727272727,98.63636363636364,196.3750909090909
11283,NZ_FFXM01000009.1,0.0,0.0,0.0,88.8455,98.625,187.47050000000004
11284,NZ_FFXM01000011.1,0.0,0.0,0.0,99.3442,90.6,189.94419999999997
11285,NZ_FFXM01000012.1,0.0,0.0,0.0,99.03099999999999,100.0,199.031
11286,NZ_FFXM01000013.1,0.0,0.0,0.0,95.624625,86.625,182.249625
11287,NZ_FFXM01000019.1,0.0,0.0,0.0,99.3825,100.0,199.3825
11288,NZ_FFXM01000021.1,0.0,0.0,0.0,99.359,100.0,199.35899999999998
11289,NZ_FFXM01000023.1,0.0,0.0,0.0,99.636,100.0,199.636
11290,NZ_FFXM01000027.1,0.0,0.0,0.0,99.587,100.0,199.587
11291,NZ_FFXN01000001.1,0.0,0.0,0.0,99.37982352941177,99.94117647058823,199.32100000000003
11292,NZ_FFXN01000002.1,0.0,0.0,0.0,95.41915384615385,98.84615384615384,194.2653076923077
11293,NZ_FFXN01000003.1,0.0,0.0,0.0,99.62763636363637,100.0,199.62763636363636
11294,NZ_FFXN01000005.1,0.0,0.0,0.0,97.47000000000001,97.66666666666667,195.13666666666666
11295,NZ_FFXN01000006.1,0.0,0.0,0.0,98.84933333333333,100.0,198.84933333333333
11296,NZ_FFXN01000007.1,0.0,0.0,0.0,98.991,100.0,198.99099999999999
11297,NZ_FFXN01000008.1,0.0,0.0,0.0,99.39433333333334,98.66666666666667,198.061
